Year,Month,Day,Hour,Rainfall_mm,SolarRadiation_Wm2,Temperature_C,WindSpeed_mps,WindDirection_deg
2015,5,4.0,4,0.0,452.91,26.25,0.31,247.59
2015,5,4.0,5,0.0,822.25,28.87,0.66,139.73
2015,5,4.0,6,0.0,1208.07,30.91,1.96,104.1
2015,5,4.0,7,0.0,1632.06,32.34,3.66,86.01
2015,5,4.0,8,0.0,2016.89,33.17,5.01,81.54
2015,5,4.0,9,0.0,2236.64,33.61,5.82,79.99
2015,5,4.0,10,0.0,2297.17,33.79,6.26,81.53
2015,5,4.0,11,0.0,2238.95,33.71,6.42,84.65
2015,5,4.0,12,0.0,1970.74,33.31,6.55,87.48
2015,5,4.0,13,0.0,252.89,32.24,5.36,96.72
2015,5,4.0,14,0.0,26.34,30.99,4.48,100.18
2015,5,4.0,15,0.0,26.26,29.84,4.28,101.11
2015,5,4.0,16,0.0,26.19,28.71,4.4,102.31
2015,5,4.0,17,0.0,26.12,27.47,4.4,105.57
2015,5,4.0,18,0.0,26.06,26.14,4.43,110.19
2015,5,4.0,19,0.0,26.01,24.85,4.08,115.16
2015,5,4.0,20,0.0,25.97,23.71,3.93,121.2
2015,5,4.0,21,0.0,25.92,22.73,3.94,131.61
2015,5,4.0,22,0.0,25.87,21.88,3.6,139.55
2015,5,4.0,23,0.0,25.82,21.15,3.12,140.64
2015,5,5.0,0,0.0,25.78,20.56,2.66,141.27
2015,5,5.0,1,0.0,25.75,20.15,2.02,140.12
2015,5,5.0,2,0.0,114.69,21.27,2.41,157.94
2015,5,5.0,3,0.0,250.11,22.75,2.37,167.86
2015,5,5.0,4,0.0,417.8,24.91,1.88,172.54
2015,5,5.0,5,0.0,649.37,27.56,1.3,148.04
2015,5,5.0,6,0.0,965.33,29.83,1.84,95.5
2015,5,5.0,7,0.0,1310.24,31.64,3.34,73.59
2015,5,5.0,8,0.0,1673.5,32.8,4.58,69.88
2015,5,5.0,9,0.0,1917.37,33.5,5.2,70.45
2015,5,5.0,10,0.0,2019.36,33.86,5.52,72.86
2015,5,5.0,11,0.0,1970.55,33.84,5.68,76.08
2015,5,5.0,12,0.0,1820.83,33.46,5.8,80.22
2015,5,5.0,13,0.0,114.12,32.39,4.7,85.9
2015,5,5.0,14,0.0,26.35,31.1,4.18,96.59
2015,5,5.0,15,0.0,26.28,29.98,4.14,99.14
2015,5,5.0,16,0.0,26.21,28.94,3.92,97.74
2015,5,5.0,17,0.0,26.15,27.93,4.08,94.6
2015,5,5.0,18,0.0,26.09,26.78,4.18,100.69
2015,5,5.0,19,0.0,26.05,25.5,3.98,112.82
2015,5,5.0,20,0.0,26.01,24.32,3.7,124.4
2015,5,5.0,21,0.0,25.97,23.38,3.3,134.76
2015,5,5.0,22,0.0,25.93,22.6,3.2,141.77
2015,5,5.0,23,0.0,25.9,21.93,2.9,147.04
2015,5,6.0,0,0.0,25.87,21.38,2.46,150.75
2015,5,6.0,1,0.0,25.84,21.0,2.02,157.98
2015,5,6.0,2,0.0,156.7,22.26,2.59,190.61
2015,5,6.0,3,0.0,272.13,24.0,2.31,216.32
2015,5,6.0,4,0.0,470.01,26.45,1.47,242.8
2015,5,6.0,5,0.0,717.54,28.95,0.83,9.87
2015,5,6.0,6,0.0,1105.62,31.32,3.21,47.16
2015,5,6.0,7,0.0,1718.16,33.16,5.47,56.07
2015,5,6.0,8,0.0,2121.47,34.22,6.8,59.02
2015,5,6.0,9,0.0,2124.92,34.8,7.62,61.02
2015,5,6.0,10,0.0,2303.83,34.92,7.93,62.39
2015,5,6.0,11,0.0,2186.2,34.65,7.84,63.88
2015,5,6.0,12,0.0,2076.13,34.12,7.64,68.0
2015,5,6.0,13,0.0,395.04,32.93,6.17,77.47
2015,5,6.0,14,0.0,121.65,31.63,5.16,83.94
2015,5,6.0,15,0.0,51.52,30.42,5.09,86.26
2015,5,6.0,16,0.0,30.5,29.18,5.03,94.35
2015,5,6.0,17,0.0,38.92,27.86,4.95,99.15
2015,5,6.0,18,0.0,26.14,26.54,4.43,105.78
2015,5,6.0,19,0.0,26.1,25.33,3.71,114.69
2015,5,6.0,20,0.0,26.04,24.25,3.02,127.66
2015,5,6.0,21,0.0,25.99,23.35,2.49,138.29
2015,5,6.0,22,0.0,25.95,22.57,2.45,150.32
2015,5,6.0,23,0.0,25.9,21.88,2.33,162.28
2015,5,7.0,0,0.0,25.87,21.38,2.09,180.37
2015,5,7.0,1,0.0,25.84,21.01,1.67,219.42
2015,5,7.0,2,0.0,103.8,22.05,2.35,251.78
2015,5,7.0,3,0.0,220.7,24.23,2.65,276.73
2015,5,7.0,4,0.0,458.34,27.35,2.07,315.24
2015,5,7.0,5,0.0,739.14,30.0,2.42,11.42
2015,5,7.0,6,0.0,1141.54,32.07,4.3,44.62
2015,5,7.0,7,0.0,1721.32,33.5,6.24,52.61
2015,5,7.0,8,0.0,2125.38,34.38,7.18,53.58
2015,5,7.0,9,0.0,2128.87,34.88,7.69,54.57
2015,5,7.0,10,0.0,2190.34,34.98,7.72,56.17
2015,5,7.0,11,0.0,2191.19,34.77,7.7,59.92
2015,5,7.0,12,0.0,2081.26,34.26,7.54,64.52
2015,5,7.0,13,0.0,450.99,33.21,6.11,71.84
2015,5,7.0,14,0.0,154.38,32.05,5.3,78.15
2015,5,7.0,15,0.0,130.03,30.91,5.39,83.37
2015,5,7.0,16,0.0,97.86,29.59,5.42,92.13
2015,5,7.0,17,0.0,57.08,28.19,4.93,100.59
2015,5,7.0,18,0.0,30.48,26.88,4.26,109.92
2015,5,7.0,19,0.0,26.19,25.74,3.61,120.0
2015,5,7.0,20,0.0,26.14,24.7,3.09,132.18
2015,5,7.0,21,0.0,26.08,23.82,2.53,145.2
2015,5,7.0,22,0.0,26.03,23.07,2.41,166.09
2015,5,7.0,23,0.0,25.99,22.4,2.37,179.39
2015,5,8.0,0,0.0,25.94,21.8,2.24,197.62
2015,5,8.0,1,0.0,25.9,21.31,2.13,227.36
2015,5,8.0,2,0.0,108.34,23.01,2.77,267.87
2015,5,8.0,3,0.0,280.45,25.66,2.86,293.55
2015,5,8.0,4,0.0,510.97,28.16,2.39,326.23
2015,5,8.0,5,0.0,824.99,30.57,2.92,10.08
2015,5,8.0,6,0.0,1317.1,32.71,4.53,37.28
2015,5,8.0,7,0.0,2124.47,34.36,6.24,45.86
2015,5,8.0,8,0.0,2127.62,35.18,6.64,47.56
2015,5,8.0,9,0.0,2130.35,35.62,6.82,51.45
2015,5,8.0,10,0.0,2250.55,35.69,6.9,55.91
2015,5,8.0,11,0.0,2192.05,35.42,6.79,61.23
2015,5,8.0,12,0.0,2132.68,34.89,6.88,66.82
2015,5,8.0,13,0.0,242.64,33.74,5.45,73.97
2015,5,8.0,14,0.0,90.53,32.43,4.93,79.87
2015,5,8.0,15,0.0,89.61,31.25,5.28,84.86
2015,5,8.0,16,0.0,87.44,29.92,5.38,92.53
2015,5,8.0,17,0.0,34.81,28.46,4.89,96.62
2015,5,8.0,18,0.0,26.22,27.01,4.45,102.23
2015,5,8.0,19,0.0,26.17,25.66,3.87,111.24
2015,5,8.0,20,0.0,26.11,24.42,3.57,122.29
2015,5,8.0,21,0.0,26.05,23.38,3.22,139.79
2015,5,8.0,22,0.0,25.99,22.49,2.8,150.17
2015,5,8.0,23,0.0,25.95,21.81,2.44,158.19
2015,5,9.0,0,0.0,25.91,21.33,2.05,158.94
2015,5,9.0,1,0.0,30.03,20.73,1.63,165.76
2015,5,9.0,2,0.0,66.58,20.99,1.3,199.23
2015,5,9.0,3,0.0,132.55,22.52,1.56,243.54
2015,5,9.0,4,0.0,341.37,26.63,1.39,285.72
2015,5,9.0,5,0.0,591.66,30.07,1.6,355.41
2015,5,9.0,6,0.0,1142.96,32.72,3.08,39.55
2015,5,9.0,7,0.0,2072.29,34.58,5.56,55.37
2015,5,9.0,8,0.0,2479.62,35.48,6.58,62.49
2015,5,9.0,9,0.0,2541.44,35.89,7.2,67.11
2015,5,9.0,10,0.0,2543.22,35.91,7.49,72.16
2015,5,9.0,11,0.0,2425.69,35.53,7.56,76.0
2015,5,9.0,12,0.0,1803.71,34.69,7.33,80.86
2015,5,9.0,13,0.0,162.78,33.13,5.44,92.85
2015,5,9.0,14,0.0,73.86,31.87,5.09,96.51
2015,5,9.0,15,0.0,26.39,30.71,5.06,96.7
2015,5,9.0,16,0.0,53.92,29.43,5.06,98.67
2015,5,9.0,17,0.0,26.28,27.98,4.64,101.86
2015,5,9.0,18,0.0,26.22,26.55,3.91,107.01
2015,5,9.0,19,0.0,26.16,25.27,3.49,118.37
2015,5,9.0,20,0.0,26.1,24.1,2.97,129.29
2015,5,9.0,21,0.0,26.04,23.13,2.61,134.2
2015,5,9.0,22,0.0,25.98,22.32,2.78,137.54
2015,5,9.0,23,0.0,39.54,21.92,2.47,137.69
2015,5,10.0,0,0.0,73.68,21.52,2.0,137.72
2015,5,10.0,1,0.0,73.5,21.01,1.15,135.82
2015,5,10.0,2,0.0,101.43,20.97,0.97,191.18
2015,5,10.0,3,0.0,133.5,22.19,1.29,230.55
2015,5,10.0,4,0.0,272.2,25.84,0.9,243.68
2015,5,10.0,5,0.0,538.0,29.48,1.16,27.18
2015,5,10.0,6,0.0,1114.05,32.31,3.63,47.76
2015,5,10.0,7,0.0,1871.72,34.07,6.02,54.1
2015,5,10.0,8,0.0,2126.02,35.02,7.12,53.44
2015,5,10.0,9,0.0,2483.35,35.52,7.59,55.64
2015,5,10.0,10,0.0,2485.05,35.47,7.79,57.43
2015,5,10.0,11,0.0,2198.63,34.92,7.64,61.32
2015,5,10.0,12,0.0,1237.65,34.11,7.01,68.0
2015,5,10.0,13,0.0,194.95,32.66,5.58,77.97
2015,5,10.0,14,0.0,105.3,31.35,5.18,81.36
2015,5,10.0,15,0.0,54.89,30.19,4.86,78.92
2015,5,10.0,16,0.0,55.75,29.05,4.76,80.72
2015,5,10.0,17,0.0,44.16,27.81,4.51,80.19
2015,5,10.0,18,0.0,30.37,26.46,4.18,82.37
2015,5,10.0,19,0.0,26.07,25.22,3.51,84.76
2015,5,10.0,20,0.0,26.01,24.07,2.95,86.66
2015,5,10.0,21,0.0,25.96,23.02,2.62,87.78
2015,5,10.0,22,0.0,25.9,22.07,2.27,101.85
2015,5,10.0,23,0.0,30.03,21.3,1.9,106.72
2015,5,11.0,0,0.0,34.13,20.72,1.48,98.28
2015,5,11.0,1,0.0,42.35,19.97,1.42,63.94
2015,5,11.0,2,0.0,74.6,21.47,1.74,51.92
2015,5,11.0,3,0.0,190.84,25.61,2.97,45.26
2015,5,11.0,4,0.0,522.48,29.14,4.83,43.15
2015,5,11.0,5,0.0,939.1,31.48,6.48,45.7
2015,5,11.0,6,0.0,1312.38,33.03,7.63,47.19
2015,5,11.0,7,0.0,1769.44,34.0,8.39,47.67
2015,5,11.0,8,0.0,1972.62,34.5,8.85,45.34
2015,5,11.0,9,0.0,2125.29,34.66,9.01,43.61
2015,5,11.0,10,0.0,2126.74,34.55,8.91,42.28
2015,5,11.0,11,0.0,2076.77,34.21,8.68,45.61
2015,5,11.0,12,0.0,1725.24,33.51,8.62,46.57
2015,5,11.0,13,0.0,502.6,32.26,6.83,47.91
2015,5,11.0,14,0.0,194.53,31.05,5.21,51.61
2015,5,11.0,15,0.0,26.36,29.85,4.51,57.86
2015,5,11.0,16,0.0,26.28,28.52,4.55,63.5
2015,5,11.0,17,0.0,26.21,27.12,4.18,67.43
2015,5,11.0,18,0.0,26.13,25.77,3.36,58.92
2015,5,11.0,19,0.0,26.06,24.61,2.89,41.8
2015,5,11.0,20,0.0,25.99,23.62,2.92,31.23
2015,5,11.0,21,0.0,25.93,22.94,3.3,26.52
2015,5,11.0,22,0.0,25.88,22.42,3.28,23.5
2015,5,11.0,23,0.0,25.83,22.0,3.47,26.69
2015,5,12.0,0,0.0,25.79,21.69,3.7,30.04
2015,5,12.0,1,0.0,25.78,21.51,3.79,35.46
2015,5,12.0,2,0.0,121.31,23.84,4.5,38.93
2015,5,12.0,3,0.0,299.51,26.26,5.12,36.85
2015,5,12.0,4,0.0,613.08,28.37,5.44,36.44
2015,5,12.0,5,0.0,943.38,30.1,5.82,35.5
2015,5,12.0,6,0.0,1318.65,31.6,6.61,37.74
2015,5,12.0,7,0.0,1558.98,32.76,7.37,38.91
2015,5,12.0,8,0.02,1729.46,33.44,7.86,37.98
2015,5,12.0,9,0.18,1788.63,33.5,8.54,42.93
2015,5,12.0,10,0.27,1747.06,33.27,8.52,46.47
2015,5,12.0,11,0.39,1442.33,32.47,8.55,50.53
2015,5,12.0,12,0.54,940.09,31.2,8.56,54.31
2015,5,12.0,13,0.58,528.84,29.73,7.98,62.84
2015,5,12.0,14,0.12,374.09,28.55,7.24,71.25
2015,5,12.0,15,0.0,397.95,27.46,7.05,69.26
2015,5,12.0,16,0.0,331.74,26.72,6.32,66.65
2015,5,12.0,17,0.0,244.52,26.06,5.55,57.82
2015,5,12.0,18,0.0,186.01,25.5,4.72,47.22
2015,5,12.0,19,0.0,147.61,25.1,4.68,49.63
2015,5,12.0,20,0.0,134.05,24.59,4.59,44.17
2015,5,12.0,21,0.0,118.28,24.17,4.59,53.67
2015,5,12.0,22,0.0,80.2,23.75,3.75,54.76
2015,5,12.0,23,0.0,59.39,23.37,2.95,44.69
2015,5,13.0,0,0.0,65.13,23.1,2.22,24.38
2015,5,13.0,1,0.0,100.31,22.96,2.98,31.38
2015,5,13.0,2,0.0,214.92,23.27,3.45,33.24
2015,5,13.0,3,0.0,280.09,23.86,3.55,26.19
2015,5,13.0,4,0.0,376.68,25.18,3.93,8.04
2015,5,13.0,5,0.14,507.21,26.2,5.71,15.66
2015,5,13.0,6,0.46,565.69,26.23,7.42,19.73
2015,5,13.0,7,0.58,526.29,25.83,7.96,13.6
2015,5,13.0,8,0.11,552.98,26.33,8.54,6.3
2015,5,13.0,9,0.29,601.87,26.52,8.49,8.84
2015,5,13.0,10,1.96,598.31,26.81,8.47,12.9
2015,5,13.0,11,3.53,375.43,26.18,7.5,17.84
2015,5,13.0,12,5.81,243.3,25.15,6.38,18.17
2015,5,13.0,13,7.28,211.32,24.11,5.58,10.53
2015,5,13.0,14,9.18,192.78,23.56,5.22,9.71
2015,5,13.0,15,11.36,182.17,23.21,4.78,16.12
2015,5,13.0,16,11.23,168.71,23.04,3.99,15.76
2015,5,13.0,17,11.86,127.14,22.86,4.63,17.78
2015,5,13.0,18,12.08,96.53,22.77,5.49,25.63
2015,5,13.0,19,11.25,164.52,22.77,5.99,34.45
2015,5,13.0,20,10.01,158.41,22.73,6.16,46.0
2015,5,13.0,21,6.28,202.89,22.7,6.95,55.22
2015,5,13.0,22,2.43,185.97,22.66,7.1,62.87
2015,5,13.0,23,0.63,182.04,22.56,6.16,68.04
2015,5,14.0,0,0.0,184.01,22.57,5.94,75.03
2015,5,14.0,1,0.62,131.43,22.57,5.57,80.85
2015,5,14.0,2,0.28,207.38,22.73,6.0,84.81
2015,5,14.0,3,0.1,299.7,23.24,6.13,94.31
2015,5,14.0,4,0.09,395.76,24.07,5.8,98.46
2015,5,14.0,5,0.08,627.51,25.6,5.97,104.08
2015,5,14.0,6,0.18,779.17,26.7,6.16,110.47
2015,5,14.0,7,0.3,863.97,27.5,6.75,113.93
2015,5,14.0,8,0.52,886.11,28.08,7.06,117.84
2015,5,14.0,9,0.49,921.28,28.54,7.18,118.28
2015,5,14.0,10,0.43,873.5,28.59,7.11,115.33
2015,5,14.0,11,1.43,649.09,27.82,7.75,110.66
2015,5,14.0,12,1.52,473.0,26.99,7.35,115.29
2015,5,14.0,13,0.5,253.48,26.03,6.23,113.81
2015,5,14.0,14,0.53,199.95,25.12,5.96,108.97
2015,5,14.0,15,0.09,183.4,24.49,5.65,105.52
2015,5,14.0,16,0.19,168.93,24.08,5.07,107.31
2015,5,14.0,17,0.08,166.84,23.77,5.73,103.42
2015,5,14.0,18,0.02,191.04,23.61,5.72,107.85
2015,5,14.0,19,0.05,182.89,23.57,5.68,113.54
2015,5,14.0,20,0.09,160.52,23.5,5.66,113.69
2015,5,14.0,21,0.1,176.66,23.41,5.62,120.77
2015,5,14.0,22,0.08,160.39,23.31,5.91,125.47
2015,5,14.0,23,0.07,160.27,23.17,5.75,126.44
2015,5,15.0,0,0.0,162.15,23.11,5.87,125.79
2015,5,15.0,1,0.11,147.87,23.05,6.19,123.17
2015,5,15.0,2,0.33,176.38,23.13,6.33,128.9
2015,5,15.0,3,0.27,233.33,23.48,7.25,130.74
2015,5,15.0,4,0.3,370.02,24.46,7.98,131.94
2015,5,15.0,5,0.38,562.9,25.94,8.9,136.29
2015,5,15.0,6,1.62,701.04,27.14,9.19,142.24
2015,5,15.0,7,3.04,744.13,27.77,10.01,145.51
2015,5,15.0,8,4.21,674.7,27.71,10.38,149.63
2015,5,15.0,9,6.81,587.24,27.31,10.14,153.26
2015,5,15.0,10,6.04,459.9,26.74,10.0,156.4
2015,5,15.0,11,3.09,364.29,26.23,9.23,156.33
2015,5,15.0,12,1.86,243.31,25.62,8.05,150.63
2015,5,15.0,13,1.24,331.65,25.11,8.31,153.58
2015,5,15.0,14,0.54,352.58,24.71,9.17,154.58
2015,5,15.0,15,0.0,310.45,24.35,8.26,158.58
2015,5,15.0,16,0.03,320.2,23.98,8.45,160.21
2015,5,15.0,17,0.0,270.06,23.62,7.93,158.77
2015,5,15.0,18,0.0,252.59,23.34,7.67,156.87
2015,5,15.0,19,0.0,243.23,23.11,7.35,161.28
2015,5,15.0,20,0.0,245.08,22.89,7.24,153.13
2015,5,15.0,21,0.0,270.24,22.75,7.61,151.47
2015,5,15.0,22,0.0,260.02,22.61,7.98,149.92
2015,5,15.0,23,0.0,256.88,22.65,7.76,155.25
2015,5,16.0,0,0.0,251.78,22.57,7.99,160.18
2015,5,16.0,1,0.0,218.48,22.54,7.64,164.51
2015,5,16.0,2,0.0,139.47,22.52,7.25,163.02
2015,5,16.0,3,0.0,216.55,22.87,8.18,159.78
2015,5,16.0,4,0.01,318.17,23.56,8.77,160.67
2015,5,16.0,5,0.01,521.55,25.31,9.84,164.01
2015,5,16.0,6,0.06,682.32,26.72,9.67,167.91
2015,5,16.0,7,0.75,719.55,27.69,10.17,169.76
2015,5,16.0,8,0.86,765.3,28.0,10.38,173.42
2015,5,16.0,9,2.42,722.92,27.73,10.78,172.21
2015,5,16.0,10,3.94,635.41,27.35,9.8,174.57
2015,5,16.0,11,4.04,442.19,26.61,9.58,171.79
2015,5,16.0,12,3.13,335.85,25.73,8.88,172.05
2015,5,16.0,13,2.29,346.24,24.87,8.72,171.04
2015,5,16.0,14,0.27,430.85,24.28,9.8,172.84
2015,5,16.0,15,0.07,423.0,23.76,10.31,173.44
2015,5,16.0,16,0.06,394.93,23.34,10.02,172.72
2015,5,16.0,17,0.01,382.4,23.05,9.8,172.31
2015,5,16.0,18,0.0,359.76,22.75,9.26,169.74
2015,5,16.0,19,0.0,349.36,22.47,8.96,166.79
2015,5,16.0,20,0.0,369.34,22.24,8.76,165.39
2015,5,16.0,21,0.0,369.1,22.04,8.7,165.17
2015,5,16.0,22,0.0,347.78,21.92,8.9,164.7
2015,5,16.0,23,0.0,305.37,21.87,8.43,166.11
2015,5,17.0,0,0.0,330.54,21.76,8.36,165.89
2015,5,17.0,1,0.0,309.27,21.7,8.31,165.67
2015,5,17.0,2,0.0,206.4,21.84,8.77,164.2
2015,5,17.0,3,0.0,319.63,22.58,9.57,166.43
2015,5,17.0,4,0.0,518.53,24.01,10.0,169.85
2015,5,17.0,5,0.0,712.97,25.42,10.41,173.66
2015,5,17.0,6,0.0,880.98,26.44,10.45,174.63
2015,5,17.0,7,0.06,883.31,27.29,10.78,174.82
2015,5,17.0,8,0.19,863.82,27.74,11.19,176.01
2015,5,17.0,9,0.73,946.52,27.94,11.33,178.77
2015,5,17.0,10,0.87,894.45,27.72,10.89,181.9
2015,5,17.0,11,0.95,732.94,27.01,10.26,184.01
2015,5,17.0,12,1.42,483.27,26.07,8.68,185.18
2015,5,17.0,13,1.55,338.0,25.16,7.33,183.63
2015,5,17.0,14,0.24,313.88,24.52,7.72,180.52
2015,5,17.0,15,0.0,341.55,23.88,8.45,179.08
2015,5,17.0,16,0.0,327.85,23.43,8.64,179.36
2015,5,17.0,17,0.0,318.39,23.0,8.42,178.93
2015,5,17.0,18,0.0,299.0,22.72,8.25,182.6
2015,5,17.0,19,0.0,288.75,22.5,7.94,183.78
2015,5,17.0,20,0.0,260.35,22.3,7.52,185.29
2015,5,17.0,21,0.0,232.99,22.06,7.38,187.22
2015,5,17.0,22,0.0,206.72,21.86,6.95,190.36
2015,5,17.0,23,0.0,180.24,21.73,6.33,194.75
2015,5,18.0,0,0.0,158.98,21.63,5.94,194.59
2015,5,18.0,1,0.0,122.26,21.51,5.39,196.85
2015,5,18.0,2,0.0,125.02,22.14,5.81,198.3
2015,5,18.0,3,0.0,327.81,23.47,6.5,209.58
2015,5,18.0,4,0.0,546.76,24.9,7.21,219.77
2015,5,18.0,5,0.0,714.87,26.15,7.37,225.44
2015,5,18.0,6,0.0,862.8,27.33,7.08,227.84
2015,5,18.0,7,0.0,968.54,28.39,6.81,229.77
2015,5,18.0,8,0.0,1080.44,29.2,6.39,229.39
2015,5,18.0,9,0.22,1109.32,29.63,6.16,231.43
2015,5,18.0,10,0.55,1109.79,29.68,5.92,233.83
2015,5,18.0,11,0.87,967.14,29.34,5.41,235.19
2015,5,18.0,12,1.18,755.9,28.76,5.06,232.92
2015,5,18.0,13,1.19,75.88,27.82,3.8,223.52
2015,5,18.0,14,0.49,54.8,27.05,3.63,219.88
2015,5,18.0,15,0.17,53.69,26.29,3.57,222.75
2015,5,18.0,16,0.11,74.35,25.47,3.9,235.64
2015,5,18.0,17,0.0,111.45,24.61,4.7,246.53
2015,5,18.0,18,0.0,125.71,23.74,5.21,253.29
2015,5,18.0,19,0.0,107.01,23.06,5.07,254.19
2015,5,18.0,20,0.0,100.68,22.5,4.77,254.57
2015,5,18.0,21,0.0,100.51,22.02,4.76,258.79
2015,5,18.0,22,0.0,95.22,21.58,4.57,259.82
2015,5,18.0,23,0.0,95.1,21.23,4.67,263.45
2015,5,19.0,0,0.0,120.31,20.94,4.59,264.61
2015,5,19.0,1,0.0,120.17,20.7,4.81,267.39
2015,5,19.0,2,0.0,148.71,20.96,5.03,272.52
2015,5,19.0,3,0.0,223.26,21.76,5.49,273.09
2015,5,19.0,4,0.0,306.99,23.51,5.95,272.6
2015,5,19.0,5,0.0,430.45,25.48,6.15,266.69
2015,5,19.0,6,0.0,628.17,27.16,5.94,272.67
2015,5,19.0,7,0.0,801.4,28.52,5.48,272.37
2015,5,19.0,8,0.0,1024.1,29.54,4.97,272.64
2015,5,19.0,9,0.0,1177.48,30.27,4.42,267.72
2015,5,19.0,10,0.0,1282.5,30.68,4.28,264.8
2015,5,19.0,11,0.0,1111.2,30.77,4.17,263.27
2015,5,19.0,12,0.07,1083.61,30.47,3.92,262.54
2015,5,19.0,13,0.16,51.74,29.55,3.57,261.66
2015,5,19.0,14,0.38,74.81,28.14,3.82,273.74
2015,5,19.0,15,0.54,89.31,26.96,4.41,281.96
2015,5,19.0,16,0.59,84.86,25.97,4.23,283.54
2015,5,19.0,17,0.24,63.89,25.3,4.11,286.18
2015,5,19.0,18,0.0,57.62,24.69,3.97,285.15
2015,5,19.0,19,0.0,87.67,24.11,4.51,284.92
2015,5,19.0,20,0.0,92.66,23.51,4.74,286.91
2015,5,19.0,21,0.0,70.88,22.98,4.43,287.9
2015,5,19.0,22,0.0,75.93,22.5,4.48,287.75
2015,5,19.0,23,0.0,60.37,22.09,4.19,289.18
2015,5,20.0,0,0.0,60.29,21.73,4.26,289.32
2015,5,20.0,1,0.0,90.11,21.58,4.74,293.69
2015,5,20.0,2,0.0,174.72,22.54,5.36,297.45
2015,5,20.0,3,0.0,242.32,24.21,5.16,297.48
2015,5,20.0,4,0.0,370.92,26.09,5.02,296.1
2015,5,20.0,5,0.0,564.72,27.8,4.58,295.55
2015,5,20.0,6,0.0,763.3,29.26,3.88,293.06
2015,5,20.0,7,0.0,974.25,30.45,3.3,287.46
2015,5,20.0,8,0.0,1218.34,31.38,2.61,282.8
2015,5,20.0,9,0.0,1393.64,32.09,2.13,281.24
2015,5,20.0,10,0.02,1486.79,32.42,1.37,275.52
2015,5,20.0,11,0.03,1326.54,32.32,0.91,249.94
2015,5,20.0,12,0.04,1039.26,31.88,1.21,217.47
2015,5,20.0,13,0.07,26.58,30.84,1.87,198.82
2015,5,20.0,14,0.05,30.77,29.3,2.08,210.04
2015,5,20.0,15,0.14,71.56,27.96,3.85,239.27
2015,5,20.0,16,0.0,110.22,26.69,5.05,253.3
2015,5,20.0,17,0.0,88.24,25.97,4.95,272.45
2015,5,20.0,18,0.0,86.25,25.51,5.06,282.12
2015,5,20.0,19,0.0,80.96,24.93,5.1,282.82
2015,5,20.0,20,0.0,103.63,24.28,5.19,283.45
2015,5,20.0,21,0.0,97.3,23.69,5.14,283.6
2015,5,20.0,22,0.0,71.19,23.13,4.77,282.9
2015,5,20.0,23,0.0,71.06,22.64,4.9,279.71
2015,5,21.0,0,0.0,104.93,22.34,5.04,279.51
2015,5,21.0,1,0.0,147.74,22.1,5.22,279.3
2015,5,21.0,2,0.0,191.58,22.67,5.65,279.45
2015,5,21.0,3,0.0,233.86,24.01,5.76,282.34
2015,5,21.0,4,0.0,351.58,26.04,5.69,283.8
2015,5,21.0,5,0.0,499.45,28.06,5.67,284.44
2015,5,21.0,6,0.0,723.57,29.68,5.35,287.59
2015,5,21.0,7,0.0,976.74,30.98,4.91,293.61
2015,5,21.0,8,0.0,1221.01,31.94,4.31,301.51
2015,5,21.0,9,0.0,1396.28,32.61,3.81,311.04
2015,5,21.0,10,0.16,1123.85,32.23,3.57,320.14
2015,5,21.0,11,0.45,687.08,30.91,2.66,327.56
2015,5,21.0,12,0.07,600.57,31.04,1.79,294.88
2015,5,21.0,13,0.32,98.12,30.2,2.43,247.75
2015,5,21.0,14,1.17,160.8,27.78,5.45,244.52
2015,5,21.0,15,1.1,123.28,26.15,5.95,254.4
2015,5,21.0,16,0.17,97.59,25.97,5.22,262.23
2015,5,21.0,17,0.0,114.29,25.55,5.64,260.29
2015,5,21.0,18,0.0,132.71,24.9,6.03,273.86
2015,5,21.0,19,0.0,151.02,24.3,6.07,277.31
2015,5,21.0,20,0.0,158.88,23.74,6.28,277.17
2015,5,21.0,21,0.0,144.33,23.24,6.22,275.53
2015,5,21.0,22,0.0,144.1,22.79,6.05,276.92
2015,5,21.0,23,0.0,166.2,22.45,6.29,280.23
2015,5,22.0,0,0.0,190.26,22.26,6.41,283.59
2015,5,22.0,1,0.0,214.34,22.16,6.39,284.71
2015,5,22.0,2,0.0,223.54,22.47,6.46,283.67
2015,5,22.0,3,0.0,223.98,23.22,6.57,285.25
2015,5,22.0,4,0.0,299.3,24.85,6.91,286.39
2015,5,22.0,5,0.0,434.36,26.99,6.98,289.19
2015,5,22.0,6,0.0,581.88,29.06,6.9,290.13
2015,5,22.0,7,0.0,747.73,30.89,6.42,293.3
2015,5,22.0,8,0.0,1008.88,32.26,6.11,298.82
2015,5,22.0,9,0.0,1156.96,33.14,5.78,303.57
2015,5,22.0,10,0.03,1402.13,33.6,5.29,305.77
2015,5,22.0,11,0.4,1167.29,33.21,4.68,310.72
2015,5,22.0,12,1.34,620.55,30.7,4.73,294.57
2015,5,22.0,13,2.7,234.63,27.56,6.86,259.3
2015,5,22.0,14,2.86,131.8,26.09,5.52,267.41
2015,5,22.0,15,0.2,72.54,26.14,4.45,280.66
2015,5,22.0,16,0.0,151.65,25.93,5.92,273.5
2015,5,22.0,17,0.0,208.63,25.22,7.13,261.19
2015,5,22.0,18,0.0,216.4,24.46,7.76,259.98
